IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
218.158.109.102,32510,TRUE,JP:FUK84,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,136,5.77
175.213.86.244,37736,TRUE,JP:FUK85,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,172,5.75
221.163.255.239,38854,TRUE,JP:FUK86,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,146,5.74
59.18.176.119,35298,TRUE,JP:FUK87,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,152,5.73
222.119.56.43,33869,TRUE,JP:FUK88,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,191,5.71
220.119.123.7,38133,TRUE,JP:FUK89,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,179,5.71
14.36.181.53,35628,TRUE,JP:FUK90,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,181,5.71
211.46.4.145,25779,TRUE,JP:FUK91,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,170,5.69
61.80.135.3,12304,TRUE,JP:FUK92,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,162,5.68
118.44.96.97,28862,TRUE,JP:FUK93,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,236,5.67
222.103.7.204,20154,TRUE,JP:FUK94,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,171,5.66
61.80.135.3,35553,TRUE,JP:FUK95,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,149,5.66
175.210.186.14,18881,TRUE,JP:FUK96,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,183,5.65
218.147.13.205,31786,TRUE,JP:FUK97,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,168,5.62
210.222.105.52,10104,TRUE,JP:FUK98,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,196,5.62
175.196.105.220,29734,TRUE,JP:FUK99,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,146,5.62
59.18.176.119,33105,TRUE,JP:FUK100,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,151,5.61
59.16.37.119,31288,TRUE,JP:FUK101,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,167,5.61
14.43.88.199,23557,TRUE,JP:FUK102,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,170,5.6
59.29.151.4,20373,TRUE,JP:FUK103,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,128,5.6
222.104.23.36,23274,TRUE,JP:FUK104,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,136,5.6
210.123.190.197,12349,TRUE,JP:FUK105,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,158,5.59
221.163.255.239,27498,TRUE,JP:FUK106,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,188,5.59
59.18.176.119,17620,TRUE,JP:FUK107,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,127,5.59
175.196.105.220,14836,TRUE,JP:FUK108,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,189,5.59
14.41.44.168,24547,TRUE,JP:FUK109,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,190,5.59
118.44.96.97,10397,TRUE,JP:FUK110,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,220,5.57
118.44.96.97,37000,TRUE,JP:FUK111,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,178,5.57
222.104.209.76,39561,TRUE,JP:FUK112,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,175,5.57
175.200.243.54,27287,TRUE,JP:FUK113,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,125,5.57
118.46.0.93,38025,TRUE,JP:FUK114,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,164,5.57
220.77.18.195,16077,TRUE,JP:FUK115,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,202,5.56
14.32.158.138,26578,TRUE,JP:FUK116,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,171,5.56
220.85.254.226,37628,TRUE,JP:FUK117,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,147,5.56
222.104.23.36,37442,TRUE,JP:FUK118,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,186,5.55
220.78.52.112,10820,TRUE,JP:FUK119,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,161,5.54
175.213.86.244,19941,TRUE,JP:FUK120,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,164,5.53
222.97.243.235,10238,TRUE,JP:FUK121,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,156,5.53
220.94.105.146,24434,TRUE,JP:FUK122,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,148,5.52
211.184.95.217,25040,TRUE,JP:FUK123,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,143,5.51
220.94.105.146,12435,TRUE,JP:FUK124,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,157,5.5
118.33.81.130,17066,TRUE,JP:FUK125,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,170,5.5
118.44.96.97,11674,TRUE,JP:FUK126,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,176,5.5
59.18.176.119,29225,TRUE,JP:FUK127,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,185,5.5
14.43.110.40,20855,TRUE,JP:FUK128,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,163,5.49
221.166.163.231,35228,TRUE,JP:FUK129,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,160,5.49
175.196.105.220,13202,TRUE,JP:FUK130,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,168,5.49
222.103.7.204,14591,TRUE,JP:FUK131,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,124,5.48
211.197.68.207,28309,TRUE,JP:FUK132,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,142,5.47
118.42.251.196,23857,TRUE,JP:FUK133,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,136,5.47
14.36.119.92,20815,TRUE,JP:FUK134,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,168,5.47
220.94.99.59,13087,TRUE,JP:FUK135,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,160,5.46
222.111.59.184,10480,TRUE,JP:FUK136,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,164,5.45
175.194.139.90,20267,TRUE,JP:FUK137,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,136,5.45
211.46.4.145,26500,TRUE,JP:FUK138,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,159,5.44
118.46.87.142,27962,TRUE,JP:FUK139,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,154,5.42
61.84.224.58,14030,TRUE,JP:FUK140,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,184,5.42
61.80.135.3,36068,TRUE,JP:FUK141,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,149,5.4
59.18.176.119,12644,TRUE,JP:FUK142,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,158,5.39
14.52.18.105,35861,TRUE,JP:FUK143,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,143,5.39
14.38.20.161,28198,TRUE,JP:FUK144,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,148,5.39
222.119.56.43,28760,TRUE,JP:FUK145,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,181,5.38
175.213.86.244,38179,TRUE,JP:FUK146,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,183,5.38
222.104.23.36,11353,TRUE,JP:FUK147,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,175,5.38
220.125.255.182,14005,TRUE,JP:FUK148,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,179,5.38
222.103.251.148,12345,TRUE,JP:FUK149,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,153,5.37
175.211.129.76,35862,TRUE,JP:FUK150,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,180,5.37
222.113.18.218,37530,TRUE,JP:FUK151,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,184,5.37
14.42.24.233,10585,TRUE,JP:FUK152,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,171,5.37
61.80.135.3,18292,TRUE,JP:FUK153,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,159,5.37
59.28.24.148,23164,TRUE,JP:FUK154,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,163,5.36
59.26.109.237,35829,TRUE,JP:FUK155,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,192,5.36
14.52.18.105,39984,TRUE,JP:FUK156,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,145,5.36
220.77.92.229,24383,TRUE,JP:FUK157,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,157,5.36
222.119.56.43,18712,TRUE,JP:FUK158,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,152,5.36
220.125.255.182,17001,TRUE,JP:FUK159,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,166,5.35
222.103.251.148,18219,TRUE,JP:FUK160,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,151,5.35
59.1.55.42,37343,TRUE,JP:FUK161,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,136,5.34
211.227.125.151,26374,TRUE,JP:FUK162,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,176,5.33
220.88.191.218,35909,TRUE,JP:FUK163,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,159,5.33
220.78.39.128,32674,TRUE,JP:FUK164,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,155,5.33
118.44.96.97,12220,TRUE,JP:FUK165,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,208,5.32
220.119.123.7,28944,TRUE,JP:FUK166,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,160,5.32
61.80.135.3,15972,TRUE,JP:FUK167,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,154,5.32
61.84.224.58,18904,TRUE,JP:FUK168,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,154,5.32
175.196.105.220,10037,TRUE,JP:FUK169,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,158,5.31
221.163.115.134,17133,TRUE,JP:FUK170,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,147,5.31
175.213.86.244,24519,TRUE,JP:FUK171,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,186,5.31
175.213.86.244,26579,TRUE,JP:FUK172,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,178,5.31
222.99.156.159,37058,TRUE,JP:FUK173,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,152,5.31
14.36.119.92,34592,TRUE,JP:FUK174,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,178,5.31
118.39.249.145,33550,TRUE,JP:FUK175,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,151,5.31
125.136.51.42,30892,TRUE,JP:FUK176,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,152,5.31
220.88.166.132,24812,TRUE,JP:FUK177,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,171,5.3
59.20.45.212,19269,TRUE,JP:FUK178,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,124,5.3
61.84.224.58,11092,TRUE,JP:FUK179,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,139,5.3
221.153.222.123,17730,TRUE,JP:FUK180,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,162,5.29
222.113.18.218,33508,TRUE,JP:FUK181,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,167,5.29
222.104.82.72,10715,TRUE,JP:FUK182,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,164,5.29
221.150.56.237,38571,TRUE,JP:FUK183,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,168,5.29
14.50.42.93,33589,TRUE,JP:FUK184,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,155,5.29
222.118.102.62,32982,TRUE,JP:FUK185,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,126,5.28
175.215.223.26,13494,TRUE,JP:FUK186,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,137,5.27
118.38.208.63,30681,TRUE,JP:FUK187,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,139,5.27
61.79.154.177,35146,TRUE,JP:FUK188,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,142,5.26
220.77.18.195,11150,TRUE,JP:FUK189,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,238,5.26
59.10.2.83,10795,TRUE,JP:FUK190,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,186,5.25
221.156.192.209,34215,TRUE,JP:FUK191,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,128,5.24
14.50.42.93,13299,TRUE,JP:FUK192,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,169,5.24
222.106.126.224,13158,TRUE,JP:FUK193,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,152,5.24
222.99.156.159,12542,TRUE,JP:FUK194,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,134,5.23
59.20.45.212,32660,TRUE,JP:FUK195,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,156,5.23
14.52.18.105,22749,TRUE,JP:FUK196,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,194,5.23
61.80.135.3,19032,TRUE,JP:FUK197,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,151,5.22
221.156.192.209,28102,TRUE,JP:FUK198,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,147,5.21
14.43.110.40,14989,TRUE,JP:FUK199,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,158,5.21
14.43.110.40,14746,TRUE,JP:FUK200,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,132,5.21
211.230.167.207,10474,TRUE,JP:FUK201,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,129,5.21
221.166.163.231,31831,TRUE,JP:FUK202,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,143,5.21
59.18.176.119,23666,TRUE,JP:FUK203,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,212,5.2
14.43.88.199,26454,TRUE,JP:FUK204,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,168,5.2
211.199.54.68,34811,TRUE,JP:FUK205,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,154,5.19
175.211.129.76,23360,TRUE,JP:FUK206,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,136,5.19
222.104.82.72,26798,TRUE,JP:FUK207,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,160,5.18
61.84.224.58,16375,TRUE,JP:FUK208,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,128,5.18
222.104.82.72,39884,TRUE,JP:FUK209,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,147,5.18
118.38.208.63,37470,TRUE,JP:FUK210,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,132,5.18
59.0.211.90,35704,TRUE,JP:FUK211,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,144,5.17
222.103.251.148,12508,TRUE,JP:FUK212,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,154,5.16
175.201.21.227,13030,TRUE,JP:FUK213,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,177,5.16
221.152.242.211,18570,TRUE,JP:FUK214,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,157,5.15
175.213.86.244,10317,TRUE,JP:FUK215,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,173,5.15
175.196.105.220,32964,TRUE,JP:FUK216,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,176,5.15
222.104.23.36,29102,TRUE,JP:FUK217,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,167,5.14
222.103.251.148,31364,TRUE,JP:FUK218,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,166,5.14
14.48.204.248,35574,TRUE,JP:FUK219,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,168,5.14
118.38.208.63,39580,TRUE,JP:FUK220,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,136,5.14
175.213.86.244,12448,TRUE,JP:FUK221,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,211,5.14
61.73.109.157,22132,TRUE,JP:FUK222,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,167,5.14
222.119.56.43,20194,TRUE,JP:FUK223,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,144,5.13
175.196.105.220,10048,TRUE,JP:FUK224,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,158,5.12
220.119.123.7,24408,TRUE,JP:FUK225,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,206,5.12
221.156.0.84,15744,TRUE,JP:FUK226,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,159,5.12
59.1.7.124,25230,TRUE,JP:FUK227,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,138,5.12
61.74.55.112,31090,TRUE,JP:FUK228,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,168,5.12
61.84.231.128,29054,TRUE,JP:FUK229,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,133,5.12
211.198.165.79,37487,TRUE,JP:FUK230,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,127,5.12
220.70.254.71,12557,TRUE,JP:FUK231,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,157,5.11
59.1.144.112,10650,TRUE,JP:FUK232,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,168,5.11
222.99.156.159,28299,TRUE,JP:FUK233,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,200,5.11
220.119.123.7,17115,TRUE,JP:FUK234,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,127,5.11
175.201.21.227,26271,TRUE,JP:FUK235,JP,Asia Pacific,Fukuoka,4766,Korea Telecom,136,5.11
